order_id,customer_id,restaurant_id,order_timestamp,delivery_timestamp,total_amount,delivery_rider_id,payment_method,order_status
7092,1042,48,2023-09-04 06:00:00,2023-09-04 06:53:00,912,42,UPI,delivered
7093,332,34,2023-04-14 10:00:00,2023-04-14 10:43:00,964,86,UPI,delivered
7094,1844,40,2023-02-24 08:00:00,2023-02-24 08:47:00,541,96,UPI,delivered
7095,1150,18,2023-10-05 06:00:00,2023-10-05 06:28:00,1107,170,UPI,delivered
7096,1025,35,2023-03-30 01:00:00,2023-03-30 01:38:00,197,55,UPI,delivered
7097,282,40,2023-03-01 07:00:00,2023-03-01 07:52:00,1109,70,UPI,delivered
7098,1241,2,2023-01-30 00:00:00,2023-01-30 00:56:00,540,49,UPI,delivered
7099,1512,3,2023-03-15 04:00:00,2023-03-15 05:04:00,306,154,Card,delivered
7100,634,1,2023-07-29 21:00:00,2023-07-29 22:04:00,604,198,Cash,delivered
7101,883,3,2023-03-11 03:00:00,2023-03-11 03:23:00,780,97,Card,delivered
7102,196,32,2023-08-25 01:00:00,2023-08-25 01:44:00,857,121,Card,delivered
7103,1820,48,2023-07-07 20:00:00,2023-07-07 20:59:00,780,93,UPI,delivered
7104,161,19,2023-06-08 22:00:00,2023-06-08 22:51:00,802,173,UPI,cancelled
7105,322,47,2023-11-15 15:00:00,2023-11-15 16:02:00,444,150,UPI,delivered
7106,103,48,2023-08-29 07:00:00,2023-08-29 07:23:00,1138,185,UPI,delivered
7107,1067,9,2023-09-04 21:00:00,2023-09-04 21:29:00,618,156,UPI,delivered
7108,1484,3,2023-08-20 17:00:00,2023-08-20 18:06:00,490,36,UPI,delivered
7109,220,18,2023-06-05 01:00:00,2023-06-05 01:26:00,857,104,Card,delivered
7110,172,27,2023-07-16 15:00:00,2023-07-16 15:52:00,979,67,UPI,delivered
7111,1126,29,2023-03-29 07:00:00,2023-03-29 07:28:00,850,161,Card,delivered
7112,309,39,2023-03-08 18:00:00,2023-03-08 18:31:00,934,120,UPI,failed
7113,164,25,2023-06-22 21:00:00,2023-06-22 21:39:00,502,127,UPI,delivered
7114,649,49,2023-08-22 23:00:00,2023-08-22 23:57:00,452,82,UPI,delivered
7115,171,10,2023-03-19 17:00:00,2023-03-19 17:51:00,316,126,Card,delivered
7116,446,32,2023-03-07 13:00:00,2023-03-07 14:02:00,249,100,UPI,delivered
7117,811,13,2023-10-03 09:00:00,2023-10-03 09:48:00,190,173,Cash,delivered
7118,737,5,2023-02-04 05:00:00,2023-02-04 05:53:00,606,163,UPI,delivered
7119,205,46,2023-08-12 01:00:00,2023-08-12 01:24:00,285,150,Card,delivered
7120,255,29,2023-06-30 18:00:00,2023-06-30 18:29:00,371,25,UPI,delivered
7121,1705,50,2023-01-24 23:00:00,2023-01-24 23:26:00,216,65,Card,delivered
7122,1069,9,2023-07-29 14:00:00,2023-07-29 14:22:00,175,129,UPI,delivered
7123,1617,43,2023-12-27 20:00:00,2023-12-27 20:56:00,1161,131,UPI,delivered
7124,363,26,2023-03-04 23:00:00,2023-03-05 00:00:00,251,177,Card,delivered
7125,373,18,2023-03-03 00:00:00,2023-03-03 00:57:00,338,110,UPI,delivered
7126,806,33,2023-04-27 14:00:00,2023-04-27 14:36:00,569,157,UPI,cancelled
7127,715,30,2023-10-11 18:00:00,2023-10-11 18:33:00,666,133,UPI,delivered
7128,1593,29,2023-10-28 10:00:00,2023-10-28 10:34:00,535,105,UPI,delivered
7129,1618,33,2023-06-21 22:00:00,2023-06-21 23:02:00,151,196,UPI,cancelled
7130,1252,22,2023-12-25 04:00:00,2023-12-25 05:06:00,277,158,UPI,delivered
7131,1263,45,2023-12-27 23:00:00,2023-12-27 23:28:00,163,155,Card,cancelled
7132,1925,25,2023-03-23 15:00:00,2023-03-23 15:49:00,868,85,Card,delivered
7133,423,42,2023-09-06 18:00:00,2023-09-06 18:21:00,388,134,UPI,delivered
7134,251,26,2023-10-11 09:00:00,2023-10-11 10:04:00,989,84,Card,delivered
7135,246,35,2023-09-15 22:00:00,2023-09-15 22:26:00,412,26,UPI,delivered
7136,1453,38,2023-04-23 08:00:00,2023-04-23 08:53:00,200,168,UPI,delivered
7137,1443,42,2023-11-13 17:00:00,2023-11-13 17:40:00,1091,156,UPI,delivered
7138,389,9,2023-06-30 13:00:00,2023-06-30 13:35:00,522,24,UPI,delivered
7139,375,21,2023-06-14 03:00:00,2023-06-14 03:45:00,1116,7,UPI,delivered
7140,324,8,2023-04-19 07:00:00,2023-04-19 07:39:00,518,99,UPI,delivered
7141,251,18,2023-02-10 05:00:00,2023-02-10 05:51:00,821,114,Card,delivered
7142,1145,49,2023-08-22 19:00:00,2023-08-22 19:43:00,490,39,Card,delivered
7143,1208,29,2023-06-13 16:00:00,2023-06-13 16:41:00,159,88,UPI,cancelled
7144,1456,31,2023-03-27 18:00:00,2023-03-27 18:36:00,251,71,Cash,delivered
7145,280,36,2023-05-22 06:00:00,2023-05-22 06:35:00,939,82,Cash,delivered
7146,1189,36,2023-08-18 15:00:00,2023-08-18 15:48:00,1001,154,Card,delivered
7147,520,47,2023-10-01 19:00:00,2023-10-01 20:08:00,1019,35,UPI,delivered
7148,838,5,2023-05-18 17:00:00,2023-05-18 17:30:00,731,192,Cash,delivered
7149,305,27,2023-09-27 04:00:00,2023-09-27 04:51:00,603,61,UPI,cancelled
7150,906,11,2023-05-22 11:00:00,2023-05-22 11:54:00,840,72,UPI,cancelled
7151,199,8,2023-07-12 04:00:00,2023-07-12 05:04:00,653,68,Cash,delivered
7152,1249,2,2023-11-11 03:00:00,2023-11-11 03:52:00,1006,12,UPI,delivered
7153,1736,43,2023-04-27 13:00:00,2023-04-27 13:27:00,882,99,UPI,delivered
7154,1906,15,2023-09-11 19:00:00,2023-09-11 19:21:00,304,17,UPI,delivered
7155,1177,3,2023-04-16 01:00:00,2023-04-16 01:41:00,1145,93,UPI,delivered
7156,33,29,2023-08-24 18:00:00,2023-08-24 18:51:00,279,121,UPI,cancelled
7157,1734,28,2023-03-17 14:00:00,2023-03-17 14:20:00,186,93,UPI,delivered
7158,1201,28,2023-05-21 15:00:00,2023-05-21 15:24:00,1180,28,UPI,delivered
7159,179,3,2023-06-15 17:00:00,2023-06-15 17:39:00,707,64,UPI,delivered
7160,896,28,2023-09-16 04:00:00,2023-09-16 04:36:00,641,43,UPI,delivered
7161,514,12,2023-09-23 16:00:00,2023-09-23 16:54:00,189,79,UPI,delivered
7162,1613,49,2023-10-13 17:00:00,2023-10-13 17:27:00,1069,200,UPI,delivered
7163,188,7,2023-01-02 13:00:00,2023-01-02 13:53:00,865,111,Card,delivered
7164,1011,11,2023-12-18 22:00:00,2023-12-18 22:20:00,760,163,UPI,delivered
7165,1981,31,2023-06-18 08:00:00,2023-06-18 08:23:00,637,12,Cash,delivered
7166,987,34,2023-11-29 05:00:00,2023-11-29 06:08:00,449,130,Card,delivered
7167,970,5,2023-09-20 03:00:00,2023-09-20 03:52:00,515,38,UPI,delivered
7168,310,24,2023-05-22 12:00:00,2023-05-22 12:32:00,1066,191,UPI,delivered
7169,75,23,2023-10-31 18:00:00,2023-10-31 18:21:00,297,173,Card,delivered
7170,1,27,2023-03-10 08:00:00,2023-03-10 08:56:00,475,73,UPI,delivered
7171,645,15,2023-05-05 10:00:00,2023-05-05 10:58:00,683,120,UPI,delivered
7172,1459,49,2023-03-02 05:00:00,2023-03-02 05:20:00,957,50,UPI,delivered
7173,1097,43,2023-09-08 11:00:00,2023-09-08 11:59:00,513,51,Cash,delivered
7174,768,47,2023-03-18 23:00:00,2023-03-18 23:57:00,987,151,UPI,cancelled
7175,1605,9,2023-10-08 05:00:00,2023-10-08 05:41:00,991,139,Card,delivered
7176,1994,12,2023-03-11 15:00:00,2023-03-11 15:31:00,204,94,Card,delivered
7177,1000,6,2023-04-22 00:00:00,2023-04-22 00:50:00,411,168,Card,failed
7178,811,15,2023-08-07 12:00:00,2023-08-07 12:37:00,332,174,UPI,delivered
7179,1853,36,2023-08-06 15:00:00,2023-08-06 15:22:00,814,190,UPI,delivered
7180,28,24,2023-10-22 03:00:00,2023-10-22 03:50:00,1157,95,UPI,delivered
7181,1336,42,2023-05-22 07:00:00,2023-05-22 07:26:00,1034,57,UPI,delivered
7182,1524,3,2023-01-17 13:00:00,2023-01-17 13:41:00,1191,82,UPI,delivered
7183,770,14,2023-11-15 17:00:00,2023-11-15 17:34:00,980,30,UPI,delivered
7184,286,45,2023-01-14 02:00:00,2023-01-14 02:36:00,871,67,Card,delivered
7185,560,40,2023-03-13 13:00:00,2023-03-13 13:44:00,1042,8,UPI,cancelled
7186,787,43,2023-08-03 01:00:00,2023-08-03 01:38:00,963,12,UPI,delivered
7187,621,48,2023-02-05 04:00:00,2023-02-05 05:04:00,174,48,Card,delivered
7188,638,24,2023-06-08 17:00:00,2023-06-08 17:27:00,807,198,Card,cancelled
7189,614,48,2023-01-23 19:00:00,2023-01-23 19:40:00,261,175,Cash,delivered
7190,1254,6,2023-04-14 17:00:00,2023-04-14 17:53:00,1045,157,UPI,delivered
7191,24,10,2023-07-18 19:00:00,2023-07-18 19:20:00,427,105,UPI,delivered
7192,1696,29,2023-04-16 11:00:00,2023-04-16 11:39:00,909,19,Card,delivered
7193,1731,4,2023-05-23 09:00:00,2023-05-23 09:51:00,836,132,Card,delivered
7194,782,29,2023-01-31 14:00:00,2023-01-31 14:40:00,741,17,Card,delivered
7195,10,8,2023-09-26 10:00:00,2023-09-26 10:23:00,1109,151,UPI,cancelled
7196,1757,48,2023-10-13 03:00:00,2023-10-13 03:54:00,925,63,Card,delivered
7197,861,28,2023-12-28 08:00:00,2023-12-28 08:25:00,442,75,UPI,delivered
7198,23,20,2023-08-14 06:00:00,2023-08-14 06:33:00,763,23,Card,delivered
7199,1395,15,2023-08-07 23:00:00,2023-08-07 23:45:00,730,149,UPI,delivered
7200,198,1,2023-11-27 04:00:00,2023-11-27 04:47:00,753,31,UPI,delivered
7201,469,27,2023-10-09 15:00:00,2023-10-09 16:03:00,802,19,UPI,delivered
7202,143,40,2023-05-19 12:00:00,2023-05-19 12:44:00,222,24,UPI,delivered
7203,298,1,2023-08-08 16:00:00,2023-08-08 16:31:00,955,20,UPI,cancelled
7204,75,16,2023-03-20 01:00:00,2023-03-20 01:38:00,1028,81,UPI,delivered
7205,107,41,2023-05-22 20:00:00,2023-05-22 20:50:00,870,84,UPI,cancelled
7206,404,4,2023-07-20 12:00:00,2023-07-20 12:59:00,1018,138,UPI,delivered
7207,1323,43,2023-11-29 09:00:00,2023-11-29 09:39:00,554,172,UPI,delivered
7208,1815,13,2023-05-19 01:00:00,2023-05-19 02:03:00,167,62,UPI,delivered
7209,1883,13,2023-10-03 01:00:00,2023-10-03 01:53:00,988,129,Card,delivered
7210,71,19,2023-05-22 21:00:00,2023-05-22 22:05:00,1011,109,UPI,delivered
7211,1353,2,2023-02-09 14:00:00,2023-02-09 15:05:00,396,92,UPI,delivered
7212,123,29,2023-12-03 23:00:00,2023-12-03 23:54:00,702,41,UPI,delivered
7213,871,38,2023-04-28 13:00:00,2023-04-28 13:23:00,1088,96,UPI,delivered
7214,1183,14,2023-09-14 08:00:00,2023-09-14 08:20:00,698,182,UPI,cancelled
7215,268,33,2023-01-02 16:00:00,2023-01-02 17:04:00,654,87,Cash,failed
7216,997,17,2023-02-11 18:00:00,2023-02-11 18:43:00,496,81,UPI,delivered
7217,36,43,2023-07-22 16:00:00,2023-07-22 16:43:00,671,99,UPI,delivered
7218,83,39,2023-12-30 21:00:00,2023-12-30 21:39:00,221,73,Card,delivered
7219,1390,7,2023-10-08 22:00:00,2023-10-08 22:58:00,538,154,UPI,delivered
7220,448,9,2023-09-18 00:00:00,2023-09-18 00:27:00,164,199,UPI,delivered
7221,179,4,2023-06-16 18:00:00,2023-06-16 18:40:00,310,29,UPI,delivered
7222,112,20,2023-10-09 00:00:00,2023-10-09 00:36:00,797,157,UPI,delivered
7223,533,44,2023-03-21 08:00:00,2023-03-21 08:50:00,224,170,UPI,delivered
7224,1968,22,2023-07-24 03:00:00,2023-07-24 04:00:00,1172,196,Cash,cancelled
7225,1415,1,2023-12-15 18:00:00,2023-12-15 18:43:00,675,182,Cash,delivered
7226,1323,8,2023-10-25 04:00:00,2023-10-25 04:49:00,1023,92,UPI,delivered
7227,1426,24,2023-04-23 02:00:00,2023-04-23 02:56:00,1139,40,Cash,delivered
7228,1764,27,2023-01-16 16:00:00,2023-01-16 17:04:00,333,170,Card,delivered
7229,1750,6,2023-08-22 14:00:00,2023-08-22 14:52:00,1090,197,Card,delivered
7230,168,27,2023-12-17 01:00:00,2023-12-17 01:37:00,899,1,UPI,delivered
7231,1640,42,2023-04-09 07:00:00,2023-04-09 07:58:00,803,27,UPI,delivered
7232,567,27,2023-03-07 10:00:00,2023-03-07 10:34:00,770,174,Card,delivered
7233,788,37,2023-08-18 11:00:00,2023-08-18 12:07:00,182,199,UPI,delivered
7234,1002,40,2023-07-03 07:00:00,2023-07-03 07:35:00,442,55,Cash,delivered
7235,629,6,2023-02-28 20:00:00,2023-02-28 20:59:00,555,107,UPI,delivered
7236,451,3,2023-09-13 13:00:00,2023-09-13 13:45:00,278,38,Card,delivered
7237,522,9,2023-03-13 11:00:00,2023-03-13 11:46:00,950,133,Card,delivered
7238,998,24,2023-07-08 21:00:00,2023-07-08 21:21:00,707,190,UPI,delivered
7239,1687,32,2023-11-22 03:00:00,2023-11-22 03:38:00,214,186,Card,delivered
7240,945,10,2023-03-26 12:00:00,2023-03-26 12:48:00,808,189,Card,delivered
7241,495,26,2023-07-16 17:00:00,2023-07-16 17:30:00,228,64,Card,delivered
7242,178,34,2023-10-02 17:00:00,2023-10-02 17:35:00,1157,61,UPI,cancelled
7243,499,2,2023-06-09 15:00:00,2023-06-09 15:32:00,725,181,UPI,delivered
7244,329,42,2023-02-05 00:00:00,2023-02-05 00:25:00,1060,197,UPI,delivered
7245,1926,15,2023-06-30 01:00:00,2023-06-30 01:30:00,573,44,UPI,delivered
7246,400,44,2023-01-26 12:00:00,2023-01-26 13:09:00,340,178,UPI,delivered
7247,1382,3,2023-03-05 08:00:00,2023-03-05 08:50:00,480,152,UPI,delivered
7248,1553,4,2023-11-26 17:00:00,2023-11-26 17:30:00,438,107,Card,delivered
7249,1386,7,2023-02-09 21:00:00,2023-02-09 21:36:00,669,36,UPI,cancelled
7250,20,48,2023-12-01 21:00:00,2023-12-01 21:51:00,679,23,UPI,delivered
7251,1754,31,2023-09-12 22:00:00,2023-09-12 22:22:00,1030,10,Card,delivered
7252,1318,50,2023-10-29 23:00:00,2023-10-29 23:34:00,774,169,Card,delivered
7253,1907,40,2023-02-12 20:00:00,2023-02-12 20:45:00,940,173,Card,delivered
7254,1423,50,2023-11-06 23:00:00,2023-11-06 23:32:00,978,195,UPI,delivered
7255,1137,26,2023-11-06 02:00:00,2023-11-06 02:22:00,916,15,Card,failed
7256,1875,43,2023-03-30 04:00:00,2023-03-30 04:20:00,215,156,Cash,delivered
7257,940,22,2023-03-27 02:00:00,2023-03-27 02:45:00,364,42,Card,delivered
7258,1567,31,2023-02-20 19:00:00,2023-02-20 19:23:00,698,56,Card,delivered
7259,1980,7,2023-11-22 12:00:00,2023-11-22 12:31:00,702,150,UPI,delivered
7260,1137,25,2023-07-19 10:00:00,2023-07-19 10:39:00,1059,200,Cash,delivered
7261,1091,38,2023-08-10 19:00:00,2023-08-10 19:39:00,1155,151,UPI,delivered
7262,1633,20,2023-02-18 17:00:00,2023-02-18 17:56:00,462,70,UPI,delivered
7263,1768,37,2023-10-03 18:00:00,2023-10-03 19:03:00,627,98,UPI,cancelled
7264,1227,32,2023-11-01 03:00:00,2023-11-01 03:53:00,682,49,Card,delivered
7265,1116,29,2023-04-28 07:00:00,2023-04-28 07:33:00,1070,75,Card,delivered
7266,1220,15,2023-03-25 13:00:00,2023-03-25 13:32:00,1148,139,UPI,delivered
7267,991,24,2023-07-23 20:00:00,2023-07-23 20:45:00,155,12,Card,delivered
7268,1710,27,2023-07-13 20:00:00,2023-07-13 21:09:00,460,62,UPI,delivered
7269,138,39,2023-03-16 19:00:00,2023-03-16 20:09:00,169,95,UPI,delivered
7270,1334,23,2023-07-04 10:00:00,2023-07-04 10:36:00,594,39,UPI,delivered
7271,751,26,2023-06-28 14:00:00,2023-06-28 14:55:00,919,80,UPI,delivered
7272,627,3,2023-01-16 11:00:00,2023-01-16 11:37:00,364,45,UPI,delivered
7273,119,15,2023-01-06 03:00:00,2023-01-06 03:52:00,966,24,Card,delivered
7274,802,35,2023-09-15 12:00:00,2023-09-15 12:22:00,550,32,UPI,delivered
7275,492,41,2023-02-23 04:00:00,2023-02-23 04:28:00,943,20,Card,delivered
7276,100,3,2023-11-06 21:00:00,2023-11-06 21:25:00,1033,169,Card,delivered
7277,254,43,2023-07-24 20:00:00,2023-07-24 20:43:00,1196,74,Card,delivered
7278,1332,9,2023-05-09 06:00:00,2023-05-09 06:24:00,545,123,UPI,delivered
7279,1140,17,2023-04-09 19:00:00,2023-04-09 20:05:00,890,168,UPI,delivered
7280,128,12,2023-12-05 22:00:00,2023-12-05 23:07:00,380,167,UPI,delivered
7281,1299,36,2023-04-14 08:00:00,2023-04-14 09:07:00,811,84,UPI,delivered
7282,299,17,2023-04-06 14:00:00,2023-04-06 15:05:00,620,84,Card,delivered
7283,1284,17,2023-10-07 22:00:00,2023-10-07 22:38:00,845,166,UPI,delivered
7284,1766,32,2023-03-16 20:00:00,2023-03-16 20:44:00,868,157,Card,delivered
7285,721,10,2023-04-19 15:00:00,2023-04-19 16:03:00,1117,160,UPI,delivered
7286,1394,6,2023-08-30 10:00:00,2023-08-30 11:00:00,949,78,Card,delivered
7287,1394,25,2023-12-18 04:00:00,2023-12-18 05:00:00,541,30,UPI,delivered
7288,53,12,2023-05-17 05:00:00,2023-05-17 05:26:00,466,154,UPI,delivered
7289,1085,7,2023-07-30 09:00:00,2023-07-30 09:43:00,1034,117,UPI,delivered
7290,1018,31,2023-03-21 15:00:00,2023-03-21 15:28:00,953,117,UPI,delivered
7291,1845,8,2023-02-15 12:00:00,2023-02-15 12:29:00,796,99,UPI,delivered
7292,641,14,2023-10-22 19:00:00,2023-10-22 19:26:00,520,157,UPI,delivered
7293,660,34,2023-09-29 08:00:00,2023-09-29 08:46:00,178,6,UPI,delivered
7294,1754,46,2023-05-02 05:00:00,2023-05-02 05:29:00,667,130,UPI,delivered
7295,410,15,2023-08-05 23:00:00,2023-08-05 23:51:00,787,148,Card,delivered
7296,242,21,2023-12-17 10:00:00,2023-12-17 11:03:00,455,171,UPI,delivered
7297,1483,11,2023-11-23 22:00:00,2023-11-23 22:40:00,767,199,UPI,delivered
7298,165,40,2023-07-03 06:00:00,2023-07-03 06:37:00,215,136,Cash,delivered
7299,992,6,2023-11-08 14:00:00,2023-11-08 14:33:00,747,95,Card,cancelled
7300,1626,42,2023-07-23 11:00:00,2023-07-23 11:43:00,362,94,Card,delivered
7301,950,14,2023-02-13 08:00:00,2023-02-13 08:42:00,278,10,UPI,delivered
7302,619,30,2023-08-27 07:00:00,2023-08-27 08:08:00,341,91,UPI,delivered
7303,1002,22,2023-01-22 07:00:00,2023-01-22 07:21:00,397,61,Cash,delivered
7304,579,37,2023-04-01 13:00:00,2023-04-01 13:21:00,494,14,UPI,delivered
7305,1671,11,2023-02-12 08:00:00,2023-02-12 08:48:00,823,12,UPI,delivered
7306,857,39,2023-09-18 03:00:00,2023-09-18 03:48:00,661,144,UPI,delivered
7307,1626,21,2023-04-13 13:00:00,2023-04-13 13:48:00,532,164,Cash,delivered
7308,1102,3,2023-12-07 17:00:00,2023-12-07 17:35:00,1085,187,Card,delivered
7309,1171,44,2023-10-31 20:00:00,2023-10-31 20:58:00,1086,99,UPI,delivered
7310,1614,37,2023-07-12 01:00:00,2023-07-12 01:22:00,495,187,UPI,delivered
7311,787,14,2023-07-13 10:00:00,2023-07-13 10:41:00,755,52,Cash,delivered
7312,1373,38,2023-01-15 22:00:00,2023-01-15 22:40:00,645,126,Cash,delivered
7313,87,42,2023-03-29 13:00:00,2023-03-29 14:02:00,267,33,Card,delivered
7314,555,8,2023-05-07 15:00:00,2023-05-07 15:52:00,680,35,Card,delivered
7315,600,48,2023-10-25 09:00:00,2023-10-25 09:26:00,432,176,UPI,delivered
7316,653,39,2023-07-01 01:00:00,2023-07-01 01:50:00,680,93,Card,delivered
7317,311,6,2023-02-01 15:00:00,2023-02-01 15:40:00,197,40,Cash,delivered
7318,1558,5,2023-11-28 17:00:00,2023-11-28 17:59:00,470,159,Card,delivered
7319,341,38,2023-11-14 13:00:00,2023-11-14 13:24:00,897,136,Cash,delivered
7320,1558,31,2023-02-12 13:00:00,2023-02-12 14:01:00,1182,20,Cash,delivered
7321,1963,38,2023-07-16 03:00:00,2023-07-16 03:51:00,535,126,Card,delivered
7322,635,5,2023-09-20 19:00:00,2023-09-20 20:03:00,940,31,UPI,delivered
7323,739,12,2023-07-19 12:00:00,2023-07-19 12:33:00,1109,19,Card,delivered
7324,851,10,2023-09-12 23:00:00,2023-09-12 23:59:00,639,20,Card,delivered
7325,804,42,2023-01-31 02:00:00,2023-01-31 03:03:00,707,151,UPI,delivered
7326,875,23,2023-07-31 01:00:00,2023-07-31 01:52:00,832,92,Card,delivered
7327,1773,38,2023-11-12 03:00:00,2023-11-12 03:49:00,854,28,UPI,delivered
7328,1537,4,2023-02-16 06:00:00,2023-02-16 07:03:00,888,23,Card,cancelled
7329,1921,18,2023-10-01 22:00:00,2023-10-01 22:22:00,581,168,UPI,delivered
7330,182,5,2023-10-08 10:00:00,2023-10-08 10:49:00,418,86,UPI,delivered
7331,1613,48,2023-03-26 06:00:00,2023-03-26 06:27:00,462,48,UPI,delivered
7332,1446,30,2023-03-12 09:00:00,2023-03-12 09:53:00,398,146,UPI,delivered
7333,419,4,2023-05-27 07:00:00,2023-05-27 07:48:00,248,164,Cash,delivered
7334,679,19,2023-08-30 00:00:00,2023-08-30 00:24:00,1192,64,UPI,delivered
7335,1598,5,2023-06-23 15:00:00,2023-06-23 15:47:00,1125,187,UPI,delivered
7336,1055,4,2023-09-12 19:00:00,2023-09-12 19:25:00,1042,153,UPI,delivered
7337,1051,39,2023-02-17 23:00:00,2023-02-18 00:06:00,573,188,UPI,delivered
7338,276,11,2023-08-26 19:00:00,2023-08-26 20:05:00,175,44,Card,delivered
7339,467,33,2023-08-12 04:00:00,2023-08-12 04:47:00,171,52,UPI,delivered
7340,1397,50,2023-02-05 07:00:00,2023-02-05 07:46:00,416,184,Card,delivered
7341,530,22,2023-08-27 14:00:00,2023-08-27 14:39:00,328,76,UPI,delivered
7342,1627,34,2023-12-01 08:00:00,2023-12-01 08:43:00,570,55,Cash,delivered
7343,303,46,2023-06-06 18:00:00,2023-06-06 18:23:00,1183,124,UPI,delivered
7344,964,11,2023-01-16 21:00:00,2023-01-16 21:54:00,180,180,UPI,delivered
7345,1774,32,2023-09-24 04:00:00,2023-09-24 04:45:00,458,167,Card,delivered
7346,132,22,2023-02-07 15:00:00,2023-02-07 15:54:00,314,64,UPI,delivered
7347,570,43,2023-09-26 04:00:00,2023-09-26 04:52:00,1028,43,UPI,delivered
7348,987,44,2023-07-06 18:00:00,2023-07-06 18:25:00,420,52,UPI,delivered
7349,1096,19,2023-03-27 23:00:00,2023-03-27 23:28:00,522,182,Card,cancelled
7350,1042,7,2023-11-25 21:00:00,2023-11-25 21:26:00,272,65,Card,delivered
7351,400,46,2023-06-24 16:00:00,2023-06-24 16:39:00,1186,20,UPI,delivered
7352,935,35,2023-10-02 09:00:00,2023-10-02 09:45:00,979,40,UPI,delivered
7353,133,27,2023-02-26 02:00:00,2023-02-26 02:44:00,178,41,Cash,delivered
7354,678,7,2023-11-01 17:00:00,2023-11-01 17:51:00,936,24,UPI,delivered
7355,1308,20,2023-07-21 10:00:00,2023-07-21 11:02:00,532,76,Card,delivered
7356,625,26,2023-01-21 14:00:00,2023-01-21 14:21:00,520,129,UPI,delivered
7357,605,42,2023-09-19 23:00:00,2023-09-19 23:43:00,504,115,UPI,delivered
7358,1204,17,2023-02-17 12:00:00,2023-02-17 12:53:00,1132,61,UPI,delivered
7359,1348,17,2023-06-27 17:00:00,2023-06-27 17:58:00,799,57,Cash,delivered
7360,1282,49,2023-01-28 19:00:00,2023-01-28 19:44:00,786,78,UPI,delivered
7361,48,15,2023-06-08 11:00:00,2023-06-08 11:48:00,341,184,UPI,delivered
7362,1045,38,2023-11-30 03:00:00,2023-11-30 03:50:00,1039,108,UPI,delivered
7363,571,13,2023-01-17 09:00:00,2023-01-17 09:23:00,833,136,Card,delivered
7364,1210,50,2023-04-08 23:00:00,2023-04-08 23:35:00,820,193,UPI,delivered
7365,628,15,2023-07-21 10:00:00,2023-07-21 10:52:00,820,157,Card,delivered
7366,697,39,2023-08-15 12:00:00,2023-08-15 12:27:00,862,153,UPI,delivered
7367,1101,41,2023-10-08 14:00:00,2023-10-08 14:39:00,671,182,UPI,delivered
7368,510,17,2023-05-15 03:00:00,2023-05-15 03:32:00,350,129,Card,delivered
7369,90,9,2023-10-21 21:00:00,2023-10-21 21:51:00,1011,67,UPI,cancelled
7370,547,36,2023-10-14 09:00:00,2023-10-14 09:23:00,176,98,UPI,delivered
7371,652,33,2023-10-20 00:00:00,2023-10-20 00:47:00,823,74,Cash,delivered
7372,665,6,2023-06-26 17:00:00,2023-06-26 17:58:00,437,61,Card,delivered
7373,396,28,2023-03-30 03:00:00,2023-03-30 03:28:00,873,59,UPI,delivered
7374,658,33,2023-03-03 22:00:00,2023-03-03 22:40:00,312,90,UPI,cancelled
7375,1372,21,2023-08-09 23:00:00,2023-08-09 23:53:00,979,14,Card,delivered
7376,172,31,2023-05-21 02:00:00,2023-05-21 03:09:00,1097,89,UPI,delivered
7377,780,50,2023-05-21 13:00:00,2023-05-21 13:27:00,561,18,Card,delivered
7378,1295,49,2023-03-23 03:00:00,2023-03-23 03:50:00,210,90,UPI,delivered
7379,1652,8,2023-03-01 04:00:00,2023-03-01 05:06:00,1165,46,UPI,delivered
7380,351,32,2023-06-15 17:00:00,2023-06-15 17:44:00,412,13,UPI,delivered
7381,1451,7,2023-12-14 12:00:00,2023-12-14 12:59:00,269,6,Cash,delivered
7382,948,22,2023-11-10 18:00:00,2023-11-10 18:55:00,264,3,Card,delivered
7383,214,19,2023-06-27 05:00:00,2023-06-27 05:24:00,825,18,UPI,delivered
7384,505,31,2023-05-07 11:00:00,2023-05-07 11:50:00,236,62,UPI,delivered
7385,1677,13,2023-11-02 06:00:00,2023-11-02 06:26:00,165,116,Card,delivered
7386,1492,32,2023-02-24 10:00:00,2023-02-24 10:23:00,877,52,UPI,cancelled
7387,584,19,2023-12-27 06:00:00,2023-12-27 06:46:00,940,145,UPI,delivered
7388,1624,25,2023-02-23 08:00:00,2023-02-23 08:48:00,640,68,UPI,delivered
7389,912,27,2023-02-19 23:00:00,2023-02-19 23:21:00,1042,33,Cash,delivered
7390,1513,9,2023-12-13 18:00:00,2023-12-13 18:27:00,1157,166,UPI,delivered
7391,1990,14,2023-11-02 14:00:00,2023-11-02 14:20:00,514,153,UPI,delivered
7392,1185,9,2023-11-30 19:00:00,2023-11-30 19:56:00,459,10,Cash,delivered
7393,1420,30,2023-07-16 00:00:00,2023-07-16 00:50:00,938,132,UPI,delivered
7394,1236,8,2023-01-08 14:00:00,2023-01-08 15:05:00,343,92,UPI,delivered
7395,1022,48,2023-03-30 09:00:00,2023-03-30 09:53:00,547,193,UPI,delivered
7396,1361,38,2023-03-05 10:00:00,2023-03-05 10:34:00,586,82,UPI,delivered
7397,1142,13,2023-04-08 11:00:00,2023-04-08 11:48:00,1009,92,UPI,delivered
