order_item_id,order_id,item_id,quantity,item_price
11815,5890,167,1,283
11816,5891,542,2,346
11817,5891,546,3,483
11818,5891,553,1,431
11819,5892,235,1,451
11820,5892,234,2,348
11821,5892,238,3,377
11822,5893,29,2,206
11823,5893,18,1,112
11824,5894,583,2,439
11825,5894,572,3,212
11826,5895,695,2,259
11827,5895,705,1,349
11828,5895,696,2,162
11829,5896,262,2,134
11830,5897,112,3,168
11831,5898,194,3,426
11832,5898,184,3,495
11833,5899,115,2,120
11834,5899,106,2,120
11835,5899,107,1,419
11836,5900,146,3,125
11837,5901,320,2,220
11838,5902,212,1,153
11839,5902,211,1,353
11840,5903,342,1,239
11841,5903,331,2,137
11842,5903,343,3,473
11843,5904,658,2,293
11844,5904,653,3,107
11845,5905,100,3,83
11846,5906,512,1,147
11847,5906,524,2,294
11848,5906,520,3,213
11849,5907,288,3,177
11850,5908,406,2,88
11851,5909,416,3,411
11852,5909,408,1,265
11853,5909,418,1,473
11854,5910,727,2,482
11855,5910,729,3,123
11856,5910,723,3,370
11857,5911,141,1,383
11858,5911,138,1,473
11859,5912,670,2,195
11860,5913,509,3,114
11861,5913,499,1,84
11862,5913,501,3,427
11863,5914,156,2,426
11864,5914,153,1,171
11865,5915,214,2,139
11866,5915,225,3,390
11867,5915,216,3,338
11868,5916,643,1,478
11869,5916,642,1,124
11870,5916,635,3,204
11871,5917,539,2,224
11872,5917,538,3,379
11873,5918,463,2,446
11874,5918,461,3,495
11875,5919,130,3,497
11876,5920,97,1,108
11877,5921,87,3,311
11878,5921,90,1,200
11879,5921,88,2,323
11880,5922,736,2,286
11881,5922,750,2,173
11882,5923,78,2,310
11883,5923,76,1,452
11884,5924,304,1,156
11885,5924,307,3,488
11886,5925,662,3,355
11887,5925,672,2,460
11888,5926,115,1,120
11889,5926,119,3,475
11890,5927,191,2,159
11891,5928,290,3,115
11892,5929,163,1,247
11893,5929,165,3,337
11894,5930,553,1,431
11895,5930,543,1,442
11896,5931,251,3,474
11897,5931,252,1,409
11898,5931,250,1,415
11899,5932,418,1,473
11900,5932,420,3,203
11901,5933,607,3,353
11902,5933,606,1,291
11903,5933,615,1,273
11904,5934,703,3,270
11905,5934,692,2,450
11906,5935,375,2,245
11907,5935,361,2,162
11908,5935,370,3,84
11909,5936,597,1,479
11910,5936,591,1,213
11911,5937,375,1,245
11912,5937,369,2,95
11913,5938,551,1,246
11914,5939,507,3,182
11915,5939,503,2,378
11916,5940,529,2,491
11917,5941,287,2,242
11918,5942,510,1,333
11919,5942,506,2,351
11920,5943,723,3,370
11921,5943,727,3,482
11922,5943,733,3,286
11923,5944,510,3,333
11924,5944,502,1,307
11925,5945,287,3,242
11926,5946,44,1,317
11927,5946,45,3,236
11928,5947,43,1,375
11929,5948,274,1,382
11930,5948,284,1,216
11931,5949,74,3,374
11932,5949,66,1,398
11933,5950,595,2,247
11934,5950,590,1,425
11935,5950,598,3,91
11936,5951,221,2,175
11937,5952,215,1,82
11938,5953,243,2,300
11939,5954,408,3,265
11940,5955,536,1,311
11941,5955,534,2,245
11942,5956,144,2,461
11943,5957,73,1,164
11944,5957,71,1,398
11945,5957,61,2,156
11946,5958,188,1,462
11947,5958,181,3,350
11948,5958,191,1,159
11949,5959,212,1,153
11950,5960,667,2,131
11951,5960,672,3,460
11952,5961,696,2,162
11953,5962,307,1,488
11954,5962,304,2,156
11955,5962,302,3,482
11956,5963,211,2,353
11957,5964,68,1,420
11958,5964,72,3,380
11959,5964,63,3,268
11960,5965,139,3,448
11961,5965,150,3,217
11962,5966,442,2,192
11963,5967,482,3,440
11964,5967,488,1,149
11965,5967,493,1,112
11966,5968,486,1,90
11967,5968,490,3,191
11968,5968,492,3,436
11969,5969,46,3,494
11970,5970,457,1,231
11971,5971,697,1,409
11972,5972,284,3,216
11973,5972,283,1,143
11974,5972,282,1,115
11975,5973,135,3,329
11976,5974,370,1,84
11977,5974,365,2,356
11978,5975,651,1,174
11979,5976,272,3,458
11980,5976,271,2,233
11981,5977,170,1,302
11982,5978,358,3,417
11983,5978,354,1,283
11984,5978,360,3,201
11985,5979,158,3,281
11986,5979,161,3,491
11987,5979,151,2,191
11988,5980,511,3,416
11989,5980,524,3,294
11990,5981,729,1,123
11991,5982,688,1,156
11992,5982,685,3,82
11993,5983,444,1,81
11994,5984,711,1,94
11995,5984,714,2,217
11996,5985,691,1,169
11997,5985,692,1,450
11998,5986,628,1,371
11999,5986,618,1,300
12000,5987,678,3,290
12001,5988,493,1,112
12002,5988,490,1,191
12003,5989,309,3,414
12004,5989,313,3,356
12005,5990,68,1,420
12006,5991,460,3,290
12007,5991,456,3,177
12008,5992,27,1,294
12009,5993,247,3,186
12010,5994,326,2,268
12011,5994,318,2,237
12012,5994,322,3,204
12013,5995,718,2,96
12014,5995,706,1,356
12015,5996,102,2,124
12016,5996,95,3,288
12017,5997,187,3,483
12018,5997,185,1,292
12019,5998,640,3,437
12020,5998,634,3,423
12021,5998,644,2,215
12022,5999,343,2,473
12023,5999,338,3,430
12024,6000,92,3,316
12025,6001,605,1,263
12026,6001,601,2,278
12027,6002,149,2,138
12028,6003,528,1,176
12029,6003,538,3,379
12030,6004,380,1,206
12031,6005,328,3,457
12032,6005,321,1,290
12033,6006,622,1,393
12034,6006,616,3,172
12035,6006,626,3,360
12036,6007,340,1,498
12037,6007,343,1,473
12038,6008,713,3,145
12039,6008,714,3,217
12040,6008,720,3,410
12041,6009,628,2,371
12042,6009,630,1,353
12043,6009,620,3,405
12044,6010,476,2,268
12045,6010,467,3,317
12046,6010,474,2,192
12047,6011,195,3,342
12048,6012,166,2,498
12049,6013,517,2,147
12050,6013,514,2,495
12051,6013,524,2,294
12052,6014,593,1,429
12053,6014,589,2,98
12054,6015,627,2,317
12055,6015,623,3,147
12056,6015,622,2,393
12057,6016,412,2,437
12058,6017,104,3,334
12059,6017,105,3,192
12060,6017,95,2,288
12061,6018,31,2,487
12062,6018,34,1,422
12063,6018,32,2,100
12064,6019,630,2,353
12065,6019,624,1,352
12066,6020,222,1,237
12067,6021,370,3,84
12068,6022,127,3,182
12069,6022,130,3,497
12070,6023,242,3,364
12071,6024,297,1,246
12072,6024,294,3,452
12073,6025,717,2,287
12074,6025,715,3,304
12075,6025,718,1,96
12076,6026,149,3,138
12077,6026,142,2,102
12078,6026,139,1,448
12079,6027,179,1,129
12080,6027,173,2,444
12081,6028,256,3,343
12082,6029,128,2,494
12083,6029,132,1,342
12084,6029,123,2,246
12085,6030,33,2,433
12086,6031,547,2,396
12087,6032,87,1,311
12088,6032,81,2,414
12089,6033,307,1,488
12090,6033,315,1,193
12091,6033,305,2,145
12092,6034,739,1,443
12093,6035,652,2,261
12094,6035,650,3,434
12095,6035,647,3,302
12096,6036,118,3,393
12097,6036,115,2,120
12098,6037,435,2,190
12099,6037,429,3,157
12100,6038,191,1,159
12101,6038,183,3,126
12102,6039,499,1,84
12103,6039,502,2,307
12104,6040,219,2,229
12105,6041,100,1,83
12106,6042,44,2,317
12107,6042,31,1,487
12108,6042,43,3,375
12109,6043,298,2,258
12110,6043,292,3,343
12111,6043,299,2,261
12112,6044,33,2,433
12113,6045,287,2,242
12114,6045,296,1,347
12115,6045,291,1,112
12116,6046,722,3,399
12117,6046,723,1,370
12118,6047,187,1,483
12119,6048,164,1,249
12120,6049,391,1,325
12121,6050,236,1,478
12122,6050,232,1,226
12123,6050,235,2,451
12124,6051,166,1,498
12125,6052,614,3,317
12126,6052,611,2,127
12127,6052,602,2,331
12128,6053,340,3,498
12129,6053,335,2,434
12130,6054,311,3,392
12131,6054,310,3,173
12132,6054,307,1,488
12133,6055,384,3,163
12134,6055,383,1,288
12135,6055,388,2,382
12136,6056,11,3,246
12137,6056,1,1,289
12138,6057,180,3,340
12139,6058,634,2,423
12140,6058,632,1,204
12141,6058,642,3,124
12142,6059,291,3,112
12143,6059,290,3,115
12144,6059,297,1,246
12145,6060,204,2,140
12146,6061,677,2,120
12147,6062,182,1,98
12148,6062,195,1,342
12149,6063,649,3,198
12150,6063,657,3,365
12151,6063,653,2,107
12152,6064,714,2,217
12153,6065,505,2,402
12154,6065,507,3,182
12155,6066,298,2,258
12156,6066,288,2,177
12157,6066,291,3,112
12158,6067,250,3,415
12159,6067,251,2,474
12160,6068,333,2,156
12161,6068,331,1,137
12162,6068,338,3,430
12163,6069,385,1,339
12164,6069,378,1,407
12165,6070,166,3,498
12166,6070,175,2,476
12167,6070,177,3,344
12168,6071,176,3,441
12169,6071,172,2,332
12170,6072,325,1,437
12171,6072,328,1,457
12172,6072,323,1,221
12173,6073,671,2,169
12174,6074,683,2,378
12175,6074,681,2,426
12176,6074,685,1,82
12177,6075,279,2,440
12178,6076,729,3,123
12179,6077,9,3,108
12180,6077,12,2,427
12181,6077,2,1,418
12182,6078,541,3,414
12183,6078,549,3,226
12184,6079,254,3,112
12185,6079,249,3,134
12186,6079,248,1,261
12187,6080,313,2,356
12188,6081,363,2,253
12189,6081,364,2,262
12190,6081,362,1,352
12191,6082,66,3,398
12192,6083,300,2,177
12193,6083,297,3,246
12194,6084,119,1,475
12195,6084,112,3,168
12196,6084,116,2,323
12197,6085,560,1,396
12198,6085,559,1,204
12199,6086,633,2,217
12200,6086,634,3,423
12201,6087,233,1,359
12202,6087,239,2,359
12203,6087,230,1,368
12204,6088,346,2,178
12205,6088,354,3,283
12206,6089,120,2,476
12207,6089,107,2,419
12208,6090,734,3,299
12209,6090,728,3,358
12210,6091,379,1,217
12211,6092,286,3,81
12212,6093,616,1,172
12213,6093,623,1,147
12214,6094,470,1,451
12215,6094,474,2,192
12216,6095,505,3,402
12217,6096,719,1,394
12218,6096,717,1,287
12219,6097,541,3,414
12220,6097,542,1,346
12221,6097,550,3,400
12222,6098,545,3,256
12223,6098,554,1,122
12224,6098,543,2,442
12225,6099,384,2,163
12226,6099,383,2,288
12227,6100,727,2,482
12228,6100,728,1,358
12229,6101,198,2,472
12230,6101,208,1,377
12231,6101,210,1,387
12232,6102,52,1,430
12233,6103,386,3,435
12234,6103,390,2,232
12235,6103,387,1,456
12236,6104,704,3,322
12237,6105,175,3,476
12238,6106,419,2,282
12239,6107,191,2,159
12240,6107,189,1,349
12241,6107,182,1,98
12242,6108,484,1,290
12243,6108,483,2,244
12244,6109,375,1,245
12245,6109,369,1,95
12246,6109,370,3,84
12247,6110,467,1,317
12248,6111,742,2,113
12249,6112,337,1,323
12250,6112,345,3,251
12251,6112,334,1,490
12252,6113,68,2,420
12253,6113,63,2,268
12254,6114,546,1,483
12255,6114,544,2,447
12256,6115,684,1,374
12257,6115,680,2,441
12258,6115,686,2,254
12259,6116,262,3,134
12260,6116,266,1,91
12261,6116,258,1,276
12262,6117,189,3,349
12263,6118,146,2,125
12264,6118,145,3,93
12265,6118,148,1,192
12266,6119,221,3,175
12267,6120,668,1,395
12268,6120,661,2,491
12269,6120,671,3,169
12270,6121,705,3,349
12271,6121,699,3,471
12272,6122,252,1,409
12273,6122,244,3,374
12274,6122,255,1,416
12275,6123,688,1,156
12276,6123,685,1,82
12277,6123,684,1,374
12278,6124,732,3,261
12279,6124,731,1,467
12280,6124,725,3,258
12281,6125,420,3,203
12282,6125,412,3,437
12283,6126,603,3,434
12284,6126,612,1,322
12285,6127,463,1,446
12286,6128,560,3,396
12287,6128,564,1,85
12288,6129,339,2,418
12289,6129,331,2,137
12290,6130,540,3,459
12291,6131,387,3,456
12292,6131,379,3,217
12293,6132,295,2,400
12294,6132,298,1,258
12295,6132,287,1,242
12296,6133,6,1,375
12297,6133,3,2,133
12298,6133,12,2,427
12299,6134,319,2,445
12300,6134,321,1,290
12301,6135,441,2,333
12302,6135,450,2,378
12303,6136,468,3,287
12304,6136,475,3,419
12305,6137,130,3,497
12306,6137,126,2,466
12307,6138,122,2,380
12308,6139,101,1,265
12309,6140,121,1,208
12310,6141,366,3,496
12311,6141,370,2,84
12312,6141,374,2,116
12313,6142,322,2,204
12314,6142,325,2,437
12315,6143,50,2,226
12316,6143,60,3,202
12317,6143,52,3,430
12318,6144,176,3,441
12319,6145,241,2,175
12320,6146,304,2,156
12321,6146,310,3,173
12322,6146,309,3,414
12323,6147,556,3,476
12324,6148,392,2,271
12325,6149,242,1,364
12326,6149,255,1,416
12327,6149,248,3,261
12328,6150,462,1,102
12329,6150,456,1,177
12330,6151,341,3,156
12331,6152,271,2,233
12332,6152,276,1,255
12333,6152,284,3,216
12334,6153,339,2,418
12335,6153,343,1,473
12336,6154,529,2,491
12337,6155,263,3,183
12338,6155,257,1,434
12339,6155,258,2,276
12340,6156,275,3,415
12341,6156,285,2,397
12342,6156,271,2,233
12343,6157,361,3,162
12344,6158,76,3,452
12345,6158,89,1,423
12346,6159,226,3,205
12347,6159,227,3,338
12348,6160,320,1,220
12349,6160,317,3,421
12350,6160,330,3,429
12351,6161,568,1,382
12352,6161,570,3,170
12353,6162,712,3,453
12354,6162,713,1,145
12355,6163,457,2,231
12356,6163,460,3,290
12357,6164,159,2,479
12358,6164,157,3,268
12359,6164,154,1,498
12360,6165,41,1,293
12361,6165,43,3,375
12362,6166,669,2,498
12363,6166,666,2,125
12364,6167,184,3,495
12365,6168,589,3,98
12366,6169,504,1,131
12367,6169,501,1,427
12368,6169,505,2,402
12369,6170,601,2,278
12370,6170,609,2,485
12371,6170,614,2,317
12372,6171,737,2,393
12373,6172,639,2,411
12374,6172,633,3,217
12375,6173,644,1,215
12376,6173,636,2,162
12377,6173,634,2,423
12378,6174,608,1,156
12379,6174,611,2,127
12380,6175,380,3,206
12381,6175,377,2,398
12382,6176,23,3,409
12383,6177,41,1,293
12384,6178,403,1,466
12385,6178,393,1,473
12386,6179,267,3,245
12387,6180,359,1,164
12388,6181,485,1,335
12389,6181,494,1,346
12390,6181,493,1,112
12391,6182,165,3,337
12392,6183,529,2,491
12393,6183,533,3,158
12394,6184,478,3,222
12395,6184,477,2,203
12396,6185,559,1,204
12397,6185,561,2,413
12398,6186,648,2,127
12399,6186,653,2,107
12400,6186,650,1,434
12401,6187,737,1,393
12402,6187,740,1,241
12403,6187,739,3,443
12404,6188,478,2,222
12405,6188,467,2,317
12406,6188,468,1,287
12407,6189,556,1,476
12408,6190,335,2,434
12409,6191,580,2,237
12410,6192,605,3,263
12411,6193,387,3,456
12412,6194,239,3,359
12413,6194,229,2,347
12414,6194,231,1,116
12415,6195,457,2,231
12416,6196,646,1,139
12417,6197,154,3,498
12418,6198,451,1,460
12419,6198,462,3,102
12420,6198,459,1,383
12421,6199,343,3,473
12422,6199,340,3,498
12423,6200,78,2,310
12424,6200,90,3,200
12425,6201,332,3,347
12426,6201,333,1,156
12427,6201,331,3,137
12428,6202,157,2,268
12429,6202,161,2,491
12430,6202,152,3,352
12431,6203,747,3,89
12432,6204,549,3,226
12433,6205,409,2,373
12434,6205,413,3,178
12435,6206,175,3,476
12436,6206,170,2,302
12437,6207,244,1,374
12438,6208,563,1,110
12439,6208,562,2,339
12440,6209,501,2,427
12441,6209,497,1,354
12442,6210,505,1,402
12443,6210,504,3,131
12444,6210,499,1,84
12445,6211,566,3,244
12446,6211,558,2,249
12447,6211,556,2,476
12448,6212,510,1,333
12449,6213,174,3,422
12450,6213,166,2,498
12451,6214,400,3,402
12452,6215,692,3,450
12453,6215,693,1,367
12454,6216,446,3,439
12455,6216,440,1,304
12456,6217,239,1,359
12457,6218,202,2,471
12458,6219,173,1,444
12459,6219,169,3,219
12460,6220,424,3,447
12461,6220,423,3,490
12462,6221,49,1,347
12463,6221,59,3,323
12464,6221,53,3,204
12465,6222,587,3,365
12466,6222,593,3,429
12467,6223,374,1,116
12468,6224,413,3,178
12469,6224,417,1,483
12470,6225,516,1,220
12471,6226,22,1,111
12472,6226,16,3,296
12473,6226,21,1,176
12474,6227,622,3,393
12475,6227,618,1,300
12476,6227,620,3,405
12477,6228,247,2,186
12478,6228,251,2,474
12479,6229,314,3,221
12480,6229,304,3,156
12481,6229,313,2,356
12482,6230,670,2,195
12483,6231,415,3,290
12484,6232,297,3,246
12485,6232,286,2,81
12486,6233,139,3,448
12487,6233,147,3,136
12488,6234,696,2,162
12489,6235,106,1,120
12490,6235,109,2,381
12491,6236,143,1,387
12492,6237,515,1,346
12493,6237,512,3,147
12494,6238,655,3,331
12495,6238,651,3,174
12496,6238,653,1,107
12497,6239,523,3,273
12498,6239,521,1,402
12499,6240,404,3,463
12500,6241,750,2,173
12501,6242,564,3,85
12502,6242,556,3,476
12503,6242,566,1,244
12504,6243,249,2,134
12505,6243,250,1,415
12506,6243,244,3,374
12507,6244,383,1,288
12508,6244,384,3,163
12509,6244,385,3,339
12510,6245,213,1,267
12511,6245,211,3,353
12512,6245,225,3,390
12513,6246,505,1,402
12514,6246,509,1,114
12515,6246,503,1,378
12516,6247,35,3,214
12517,6248,667,2,131
12518,6248,669,3,498
12519,6248,668,1,395
12520,6249,306,2,228
12521,6249,310,1,173
12522,6250,650,3,434
12523,6250,647,1,302
12524,6250,654,3,118
12525,6251,400,2,402
12526,6251,396,3,272
12527,6251,401,1,466
12528,6252,9,2,108
12529,6252,6,3,375
12530,6253,84,3,492
12531,6253,87,1,311
12532,6253,89,1,423
12533,6254,85,3,167
12534,6255,493,1,112
12535,6255,495,1,368
12536,6255,484,1,290
12537,6256,440,1,304
12538,6256,446,2,439
12539,6257,174,3,422
12540,6257,166,2,498
12541,6258,171,1,268
12542,6259,307,3,488
12543,6259,304,2,156
12544,6260,256,1,343
12545,6261,644,3,215
12546,6262,392,3,271
12547,6262,394,2,443
12548,6262,401,3,466
12549,6263,592,3,443
12550,6264,103,1,216
12551,6265,84,3,492
12552,6266,70,3,123
12553,6267,651,1,174
12554,6267,652,1,261
12555,6267,649,3,198
12556,6268,348,2,148
12557,6268,356,2,82
12558,6269,37,2,369
12559,6270,335,1,434
12560,6270,331,3,137
12561,6270,343,3,473
12562,6271,207,2,244
12563,6271,209,2,212
12564,6272,436,3,128
12565,6272,444,3,81
12566,6272,443,2,462
12567,6273,727,1,482
12568,6274,23,3,409
12569,6274,24,1,394
12570,6274,29,1,206
12571,6275,96,2,354
12572,6275,101,3,265
12573,6276,431,3,354
12574,6276,426,2,243
12575,6277,98,1,231
12576,6277,92,3,316
12577,6277,91,3,441
12578,6278,257,2,434
12579,6278,265,2,96
12580,6278,262,1,134
12581,6279,312,1,273
12582,6280,528,1,176
12583,6280,527,2,325
12584,6281,579,3,105
12585,6282,679,1,194
12586,6282,690,2,441
12587,6282,689,3,426
12588,6283,547,2,396
12589,6283,550,1,400
12590,6284,476,3,268
12591,6284,467,2,317
12592,6285,655,3,331
12593,6285,657,1,365
12594,6285,652,1,261
12595,6286,1,2,289
12596,6286,8,3,104
12597,6286,4,3,228
12598,6287,610,3,152
12599,6287,605,3,263
12600,6287,606,1,291
12601,6288,625,3,198
12602,6288,618,2,300
12603,6288,616,3,172
12604,6289,653,1,107
12605,6290,352,1,418
12606,6290,359,2,164
12607,6290,351,1,170
12608,6291,229,3,347
12609,6291,237,1,457
12610,6291,227,2,338
12611,6292,152,2,352
12612,6292,155,2,476
12613,6293,750,1,173
12614,6294,241,3,175
12615,6295,121,1,208
12616,6296,627,3,317
12617,6296,626,2,360
12618,6296,617,1,80
12619,6297,232,3,226
12620,6297,229,1,347
12621,6297,226,1,205
12622,6298,369,1,95
12623,6298,362,3,352
12624,6298,364,2,262
12625,6299,614,2,317
12626,6299,605,2,263
12627,6300,291,2,112
12628,6300,293,2,397
12629,6301,748,3,497
12630,6301,744,1,337
12631,6302,137,2,225
12632,6302,143,2,387
12633,6302,149,1,138
12634,6303,553,2,431
12635,6303,542,2,346
12636,6304,374,2,116
12637,6305,732,1,261
12638,6305,724,2,431
12639,6306,547,3,396
12640,6307,88,3,323
12641,6307,81,3,414
12642,6308,173,1,444
12643,6309,47,2,87
12644,6309,55,3,100
12645,6309,48,2,303
12646,6310,320,1,220
12647,6311,700,3,199
12648,6311,703,2,270
12649,6312,607,2,353
12650,6313,411,2,491
12651,6314,453,1,153
12652,6314,464,3,207
12653,6314,455,2,309
12654,6315,434,2,220
12655,6316,115,1,120
12656,6316,119,3,475
12657,6316,117,2,206
12658,6317,517,3,147
12659,6317,514,2,495
12660,6318,470,1,451
12661,6318,473,3,254
12662,6318,466,1,208
12663,6319,634,3,423
12664,6319,632,3,204
12665,6320,475,1,419
12666,6321,551,1,246
12667,6321,553,1,431
12668,6322,456,3,177
12669,6323,727,1,482
12670,6324,330,1,429
12671,6324,322,2,204
12672,6324,324,2,341
12673,6325,297,1,246
12674,6326,694,1,328
12675,6326,701,3,428
12676,6327,639,1,411
12677,6328,491,2,87
12678,6329,155,1,476
12679,6329,164,2,249
12680,6329,161,1,491
12681,6330,68,1,420
12682,6331,549,3,226
12683,6331,546,1,483
12684,6331,551,1,246
12685,6332,283,1,143
12686,6333,383,2,288
12687,6334,376,2,297
12688,6334,385,1,339
12689,6334,386,1,435
12690,6335,621,1,236
12691,6336,335,2,434
12692,6337,473,3,254
12693,6338,684,2,374
12694,6339,437,3,295
12695,6339,440,1,304
12696,6340,647,1,302
12697,6340,656,2,239
12698,6341,263,2,183
12699,6341,256,1,343
12700,6342,98,1,231
12701,6342,96,3,354
12702,6343,493,3,112
12703,6344,382,3,356
12704,6344,385,1,339
12705,6345,113,3,216
12706,6346,264,1,143
12707,6346,261,2,204
12708,6346,270,3,378
12709,6347,676,3,439
12710,6347,689,3,426
12711,6348,201,2,254
12712,6348,205,2,235
12713,6349,419,3,282
12714,6350,201,3,254
12715,6350,196,3,374
12716,6350,205,2,235
12717,6351,124,2,82
12718,6351,122,3,380
12719,6352,414,3,267
12720,6352,408,3,265
12721,6352,411,3,491
12722,6353,383,2,288
12723,6353,382,3,356
12724,6354,411,2,491
12725,6355,318,3,237
12726,6355,316,3,267
12727,6356,671,3,169
12728,6357,508,3,258
12729,6357,506,1,351
12730,6357,507,3,182
12731,6358,288,1,177
12732,6358,291,1,112
12733,6358,294,1,452
12734,6359,70,3,123
12735,6359,75,3,167
12736,6359,74,1,374
12737,6360,476,3,268
12738,6360,469,1,281
12739,6361,207,3,244
12740,6361,204,2,140
12741,6362,581,2,104
12742,6362,582,1,433
12743,6362,580,3,237
12744,6363,246,1,154
12745,6363,245,1,267
12746,6363,247,1,186
12747,6364,748,1,497
12748,6364,746,2,160
12749,6365,367,2,129
12750,6366,589,3,98
12751,6366,593,1,429
12752,6367,190,3,408
12753,6367,187,1,483
12754,6367,191,3,159
12755,6368,528,1,176
12756,6368,540,1,459
12757,6369,423,2,490
12758,6369,421,2,172
12759,6370,173,2,444
12760,6370,177,1,344
12761,6370,175,1,476
12762,6371,249,3,134
12763,6372,586,3,453
12764,6372,592,1,443
12765,6372,600,2,175
12766,6373,440,3,304
12767,6373,439,2,83
12768,6374,491,1,87
12769,6375,524,3,294
12770,6375,515,3,346
12771,6375,517,2,147
12772,6376,559,1,204
12773,6376,560,3,396
12774,6376,565,1,138
12775,6377,368,1,243
12776,6378,602,3,331
12777,6378,606,1,291
12778,6379,385,1,339
12779,6380,252,2,409
12780,6380,241,2,175
12781,6380,255,2,416
12782,6381,210,1,387
12783,6382,156,2,426
12784,6382,157,2,268
12785,6382,158,3,281
12786,6383,63,1,268
12787,6384,451,3,460
12788,6385,682,3,257
12789,6386,639,1,411
12790,6387,674,2,366
12791,6388,614,3,317
12792,6389,593,3,429
12793,6389,589,3,98
12794,6389,592,1,443
12795,6390,64,1,286
12796,6390,62,3,457
12797,6391,543,2,442
12798,6392,314,2,221
12799,6392,307,1,488
12800,6393,164,3,249
12801,6393,155,3,476
12802,6393,158,2,281
12803,6394,466,3,208
12804,6394,467,2,317
12805,6395,395,2,171
12806,6396,618,3,300
12807,6396,623,3,147
12808,6396,622,1,393
12809,6397,132,2,342
12810,6398,478,3,222
12811,6398,471,2,168
12812,6399,265,3,96
12813,6400,99,1,158
12814,6400,100,2,83
12815,6400,98,2,231
12816,6401,202,1,471
12817,6401,198,2,472
12818,6402,80,3,488
12819,6402,77,1,172
12820,6402,90,3,200
12821,6403,117,1,206
12822,6403,115,2,120
12823,6404,37,1,369
12824,6404,40,1,179
12825,6405,72,3,380
12826,6405,74,3,374
12827,6406,200,2,479
12828,6406,210,1,387
12829,6407,105,3,192
12830,6407,104,1,334
12831,6407,101,1,265
12832,6408,319,2,445
12833,6409,747,3,89
12834,6409,749,1,211
12835,6410,282,1,115
12836,6410,273,2,221
12837,6411,47,1,87
12838,6411,52,1,430
12839,6411,57,3,239
12840,6412,609,2,485
12841,6413,73,1,164
12842,6413,70,1,123
12843,6413,74,1,374
12844,6414,602,2,331
12845,6414,607,3,353
12846,6415,476,2,268
12847,6416,107,1,419
12848,6416,115,3,120
12849,6416,114,1,274
12850,6417,90,1,200
12851,6418,149,2,138
12852,6418,150,3,217
12853,6418,146,2,125
12854,6419,465,2,92
12855,6419,457,1,231
12856,6420,642,2,124
12857,6420,635,2,204
12858,6421,200,2,479
12859,6422,19,1,188
12860,6422,17,2,204
12861,6423,92,3,316
12862,6424,744,2,337
12863,6424,742,3,113
12864,6425,348,1,148
12865,6425,355,1,481
12866,6426,128,1,494
12867,6426,132,2,342
12868,6427,188,2,462
12869,6427,193,3,202
12870,6427,192,2,193
12871,6428,195,2,342
12872,6428,192,1,193
12873,6429,220,3,181
12874,6429,217,3,496
12875,6430,306,1,228
12876,6431,122,1,380
12877,6431,123,1,246
12878,6431,135,1,329
12879,6432,90,3,200
12880,6433,589,3,98
12881,6434,611,1,127
12882,6434,614,1,317
12883,6435,193,1,202
12884,6435,181,1,350
12885,6435,183,2,126
12886,6436,494,2,346
12887,6436,485,1,335
12888,6437,393,2,473
12889,6437,396,1,272
12890,6438,73,3,164
12891,6438,61,2,156
12892,6439,648,1,127
12893,6439,659,1,118
12894,6440,116,3,323
12895,6441,574,1,312
12896,6442,338,3,430
12897,6442,345,1,251
12898,6442,337,1,323
12899,6443,332,3,347
12900,6443,337,2,323
12901,6443,338,3,430
12902,6444,474,2,192
12903,6445,452,1,281
12904,6446,89,2,423
12905,6446,90,3,200
12906,6446,85,3,167
12907,6447,322,2,204
12908,6447,330,1,429
12909,6448,400,2,402
12910,6449,108,2,120
12911,6450,127,2,182
12912,6450,121,2,208
12913,6451,666,3,125
12914,6451,665,1,186
12915,6451,670,1,195
12916,6452,637,2,150
12917,6452,639,3,411
12918,6452,640,2,437
12919,6453,169,3,219
12920,6454,513,3,128
12921,6454,522,1,477
12922,6455,528,2,176
12923,6455,530,1,135
12924,6455,539,1,224
12925,6456,261,3,204
12926,6457,11,2,246
12927,6458,622,3,393
12928,6458,618,3,300
12929,6459,1,1,289
12930,6459,9,2,108
12931,6460,409,2,373
12932,6461,742,1,113
12933,6461,741,3,407
12934,6461,736,2,286
12935,6462,267,1,245
12936,6462,260,1,348
12937,6463,677,1,120
12938,6463,684,3,374
12939,6463,681,1,426
12940,6464,351,3,170
12941,6464,350,3,352
12942,6464,358,1,417
12943,6465,62,2,457
12944,6465,71,1,398
12945,6466,570,1,170
12946,6467,438,1,299
12947,6467,442,3,192
12948,6467,450,1,378
12949,6468,245,2,267
12950,6469,372,1,437
12951,6469,366,3,496
12952,6470,563,1,110
12953,6470,561,1,413
12954,6470,566,1,244
12955,6471,11,3,246
12956,6471,1,3,289
12957,6472,474,3,192
12958,6472,476,2,268
12959,6472,479,1,442
12960,6473,471,3,168
12961,6474,437,1,295
12962,6475,556,3,476
12963,6475,564,2,85
12964,6476,268,3,391
12965,6477,83,2,376
12966,6477,80,1,488
12967,6477,78,1,310
12968,6478,83,1,376
12969,6478,89,1,423
12970,6478,86,1,205
12971,6479,285,1,397
12972,6479,284,2,216
12973,6480,134,2,94
12974,6481,158,2,281
12975,6482,729,2,123
12976,6482,723,2,370
12977,6482,730,3,302
12978,6483,557,3,495
